1777705824.669584898	172.217.194.188	10.10.0.106	5228	46252	66
1777705826.382777703	10.10.0.106	104.18.32.47	54420	443	7306
1777705826.382810717	10.10.0.106	104.18.32.47	54420	443	7306
1777705826.383281749	104.18.32.47	10.10.0.106	443	54420	66
1777705826.383282263	104.18.32.47	10.10.0.106	443	54420	66
1777705826.383329466	10.10.0.106	104.18.32.47	54420	443	5858
1777705826.383595742	104.18.32.47	10.10.0.106	443	54420	66
1777705826.383596105	104.18.32.47	10.10.0.106	443	54420	66
1777705826.383596257	104.18.32.47	10.10.0.106	443	54420	66
1777705826.383628655	10.10.0.106	104.18.32.47	54420	443	317
1777705826.383885550	104.18.32.47	10.10.0.106	443	54420	66
1777705826.383885905	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384145239	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384145425	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384309049	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384309397	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384457607	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384539884	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384660796	104.18.32.47	10.10.0.106	443	54420	66
1777705826.384716178	104.18.32.47	10.10.0.106	443	54420	66
1777705826.600432245	104.18.32.47	10.10.0.106	443	54420	517
1777705826.600432642	104.18.32.47	10.10.0.106	443	54420	112
1777705826.600432796	104.18.32.47	10.10.0.106	443	54420	97
1777705826.600620577	10.10.0.106	104.18.32.47	54420	443	66
1777705826.604908216	10.10.0.106	104.18.32.47	54420	443	101
1777705826.605054672	104.18.32.47	10.10.0.106	443	54420	66
1777705830.068839300	10.10.0.106	52.108.44.3	60756	443	93
1777705830.068908010	10.10.0.106	52.108.44.3	60756	443	102
1777705830.097622572	52.108.44.3	10.10.0.106	443	60756	60
1777705830.097623206	52.108.44.3	10.10.0.106	443	60756	93
1777705830.138188591	10.10.0.106	52.108.44.3	60756	443	54
1777705830.618953246	172.64.148.235	10.10.0.106	443	45046	90
1777705830.619275273	10.10.0.106	172.64.148.235	45046	443	94
1777705830.619454345	172.64.148.235	10.10.0.106	443	45046	66
1777705832.929729532	52.108.44.3	10.10.0.106	443	60756	98
1777705832.929750138	10.10.0.106	52.108.44.3	60756	443	54
1777705832.929986315	10.10.0.106	52.108.44.3	60756	443	89
1777705832.930060455	10.10.0.106	52.108.44.3	60756	443	89
1777705832.958600334	52.108.44.3	10.10.0.106	443	60756	60
1777705832.958737779	52.108.44.3	10.10.0.106	443	60756	60
1777705832.959142775	52.108.44.3	10.10.0.106	443	60756	66
1777705833.418013758	57.144.81.32	10.10.0.106	443	47938	138
1777705833.418058508	10.10.0.106	57.144.81.32	47938	443	66
1777705833.459143191	10.10.0.106	57.144.81.32	47938	443	136
1777705833.484988394	57.144.81.32	10.10.0.106	443	47938	66
1777705833.676662854	57.144.81.32	10.10.0.106	443	47938	138
1777705833.676676965	10.10.0.106	57.144.81.32	47938	443	66
1777705836.248496728	10.10.0.106	172.64.148.235	45046	443	156
1777705836.248652027	172.64.148.235	10.10.0.106	443	45046	66
1777705836.520881568	172.64.148.235	10.10.0.106	443	45046	145
1777705836.561178393	10.10.0.106	172.64.148.235	45046	443	66
1777705837.572771825	10.10.0.106	104.18.32.47	54420	443	7306
1777705837.572781355	10.10.0.106	104.18.32.47	54420	443	3998
1777705837.572882526	10.10.0.106	104.18.32.47	54420	443	616
1777705837.573251107	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573251238	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573396370	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573503914	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573559675	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573647160	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573771784	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573858309	104.18.32.47	10.10.0.106	443	54420	66
1777705837.573912181	104.18.32.47	10.10.0.106	443	54420	66
1777705837.658614933	104.18.32.47	10.10.0.106	443	54420	105
